variant,training_seed,node_index,outside_range_fraction,lower_violation_fraction,upper_violation_fraction,mean_violation
ekf_random,0,183,0.916,0.916,0.0,0.12130977095126647
ekf_random,0,184,0.916,0.916,0.0,0.12129719305778912
ekf_random,0,185,0.858,0.858,0.0,0.12863723980727718
ekf_random,0,186,0.835,0.835,0.0,0.132188474585951
ekf_random,0,187,0.898,0.898,0.0,0.12292009562461313
ekf_random,0,188,0.837,0.837,0.0,0.1317951149195427
ekf_random,0,189,0.919,0.919,0.0,0.12324109668179063
ekf_random,0,190,0.863,0.863,0.0,0.12826561186589833
ekf_random,0,191,0.859,0.859,0.0,0.12818971010034677
ekf_random,0,192,0.908,0.908,0.0,0.12191378816884153
ekf_random,0,193,0.871,0.871,0.0,0.12814394678544447
ekf_random,0,194,0.87,0.87,0.0,0.12726862482681897
ekf_random,0,195,0.905,0.905,0.0,0.1250370142266081
ekf_random,0,196,0.866,0.866,0.0,0.1285584527812826
ekf_random,0,197,0.849,0.849,0.0,0.12973636792676227
ekf_random,0,198,0.859,0.859,0.0,0.12811893467696112
ekf_random,0,199,0.869,0.869,0.0,0.1281724486292767
ekf_random,0,200,0.906,0.906,0.0,0.12494277578247297
ekf_random,0,201,0.852,0.852,0.0,0.12921310404874942
ekf_random,0,202,0.873,0.873,0.0,0.12796435975844725
ekf_random,0,203,0.906,0.906,0.0,0.12500054025801582
ekf_random,0,204,0.903,0.903,0.0,0.1252564650212266
ekf_random,0,205,0.882,0.882,0.0,0.12465217462417418
ekf_random,0,206,0.864,0.864,0.0,0.12883759079003723
ekf_random,0,207,0.896,0.896,0.0,0.1240495999407493
ekf_random,0,208,0.915,0.915,0.0,0.12329611651389079
ekf_random,0,209,0.871,0.871,0.0,0.12791321088681193
ekf_random,0,210,0.879,0.879,0.0,0.1265009581504042
ekf_random,0,211,0.906,0.906,0.0,0.12750369228422817
ekf_random,0,212,0.908,0.908,0.0,0.12712547741372177
ekf_random,0,213,0.878,0.878,0.0,0.12755864687706261
ekf_random,0,214,1.0,1.0,0.0,0.299998640028172
ekf_random,0,215,0.851,0.851,0.0,0.12968377062581662
ekf_random,0,216,0.895,0.895,0.0,0.12489916243329444
ekf_random,0,217,0.879,0.879,0.0,0.12778346862961876
ekf_random,0,218,0.849,0.849,0.0,0.13009604012799908
ekf_random,0,219,0.905,0.905,0.0,0.12632498022242059
ekf_random,0,220,0.905,0.905,0.0,0.12423503262352949
ekf_random,0,221,0.861,0.861,0.0,0.12754323716489754
ekf_random,0,222,0.835,0.835,0.0,0.1324568479855466
ekf_random,0,223,0.863,0.863,0.0,0.12789107256863508
ekf_random,0,224,0.891,0.891,0.0,0.1261355895159124
ekf_random,0,225,0.861,0.861,0.0,0.12764418304840988
ekf_random,0,226,0.868,0.868,0.0,0.12858609750583727
ekf_random,0,227,0.874,0.874,0.0,0.12737806184798087
ekf_random,0,228,0.894,0.894,0.0,0.12643252032562927
ekf_random,0,229,0.905,0.905,0.0,0.12378023465664117
ekf_random,0,230,0.906,0.906,0.0,0.12433843667808253
ekf_random,0,231,0.86,0.86,0.0,0.1302389743519388
ekf_random,0,232,0.902,0.902,0.0,0.12414277852262758
ekf_random,0,233,0.864,0.864,0.0,0.12887779990102724
ekf_random,0,234,0.901,0.901,0.0,0.12420613690057991
ekf_random,0,235,0.879,0.879,0.0,0.12542282412737066
ekf_random,0,236,0.876,0.876,0.0,0.12584490198333864
ekf_random,0,237,0.864,0.864,0.0,0.12841229273161714
ekf_random,0,238,0.863,0.863,0.0,0.1290321247013204
ekf_random,0,239,0.872,0.872,0.0,0.12734518312879153
ekf_random,0,240,0.865,0.865,0.0,0.1281182005627462
ekf_random,0,241,0.874,0.874,0.0,0.1270159757146733
ekf_random,0,242,0.874,0.874,0.0,0.12696782724276215
ekf_random,0,243,0.861,0.861,0.0,0.12878106035769749
ekf_random,0,244,0.879,0.879,0.0,0.12721676175207414
ekf_random,0,245,0.863,0.863,0.0,0.12851750853515762
ekf_random,0,246,0.864,0.864,0.0,0.1283963266949162
ekf_random,0,247,1.0,1.0,0.0,0.2999995321209408
ekf_random,0,248,0.877,0.877,0.0,0.1269340856391665
ekf_random,0,249,0.931,0.931,0.0,0.12295875948280385
ekf_random,0,250,0.835,0.835,0.0,0.13222851999651059
ekf_random,0,251,0.835,0.835,0.0,0.13222851999651059
ekf_random,1,0,0.059,0.059,0.0,0.010350350381326581
ekf_random,1,1,0.059,0.059,0.0,0.011204971651696866
ekf_random,1,2,0.059,0.059,0.0,0.011655891733548075
ekf_random,1,3,0.059,0.059,0.0,0.011337661708270639
ekf_random,1,4,0.059,0.059,0.0,0.011311137264164158
ekf_random,1,5,0.061,0.061,0.0,0.01134543895029584
ekf_random,1,6,0.069,0.069,0.0,0.013448582604750126
ekf_random,1,7,0.084,0.084,0.0,0.015170256018751658
ekf_random,1,8,0.058,0.058,0.0,0.010423534346140174
ekf_random,1,9,0.06,0.06,0.0,0.011083635702540357
ekf_random,1,10,1.0,1.0,0.0,0.30000000000000565
ekf_random,1,11,0.087,0.087,0.0,0.015082853203447492
